"","Detail","Price","Mileage"
"1205","2013 Audi Q5 2.0T Premium Plus","$13,499","104,229 mi."
"1206","2017 Audi A4 2.0T ultra Premium","$23,990","56,174 mi."
"1207","2018 Audi Q3 2.0T Premium","$26,988","36,657 mi."
"1208","2020 Audi Q3 45 Premium","$31,987","60,971 mi."
"1209","2019 Audi Q8 3.0T Premium","$57,500","23,432 mi."
"1210","2014 Audi Q7 3.0T Premium","$17,525","124,050 mi."
"1211","2017 Audi A4 allroad 2.0T Premium","$30,990","69,182 mi."
"1212","2019 Audi Q5 2.0T Premium Plus","$34,495","43,471 mi."
"1213","2015 Audi Q5 2.0T Premium Plus","$19,949","84,286 mi."
"1214","2019 Audi Q8 3.0T Prestige","$51,995","73,134 mi."
"1215","2015 Audi Q7 3.0T Premium","$26,590","59,743 mi."
"1216","2014 Audi A4 2.0T Premium Plus","$19,590","60,309 mi."
"1217","2016 Audi A7 3.0T Premium Plus","$30,988","93,090 mi."
"1218","2016 Audi S6 4.0T quattro Premium Plus","$29,495","102,558 mi."
"1219","2021 Audi Q5 45 Premium","$38,760","39,287 mi."
"1220","2019 Audi Q5 2.0T Premium Plus","$33,793","37,601 mi."
"1221","2021 Audi Q5 45 Premium","$37,500","42,497 mi."
"1222","2018 Audi Q5 2.0T Prestige","$32,500","64,494 mi."
"1223","2019 Audi Q5 2.0T Premium","$31,500","70,453 mi."
"1224","2017 Audi A6 3.0T Prestige","$22,750","102,093 mi."
"1225","2019 Audi A6 3.0T Premium Plus","$40,500","33,895 mi."
"1226","2019 Audi A6 55 Premium Plus","$39,000","30,168 mi."
"1227","2021 Audi Q5 45 Premium","$57,991","6,998 mi."
"1228","2015 Audi Q5 2.0T Premium","$18,314","87,812 mi."
"1229","2014 Audi A6 2.0T Premium Plus quattro","$15,655","101,804 mi."
"1230","2018 Audi Q7 3.0T Premium Plus","$38,998","37,201 mi."
"1231","2021 Audi Q5 45 Premium","$38,000","38,352 mi."
"1232","2018 Audi Q5 2.0T Tech Premium","$37,980","26,852 mi."
"1233","2016 Audi A6 3.0T Premium Plus","$19,995","100,707 mi."
"1234","2021 Audi Q5 45 Premium Plus","$40,987","26,341 mi."
"1235","2018 Audi Q5 2.0T Premium","$32,850","20,544 mi."
"1236","2015 Audi Q5 3.0 TDI Premium Plus","$21,850","64,341 mi."
"1237","2017 Audi Q5 3.0T Premium Plus","$24,590","89,359 mi."
"1238","2019 Audi A6 45 Premium","$33,850","59,431 mi."
"1239","2014 Audi A5 2.0T Premium Plus","$23,000","60,352 mi."
"1240","2021 Audi Q5 45 Premium","$42,140","11,648 mi."
"1241","2021 Audi Q3 40 Premium","$39,995","16,449 mi."
"1242","2015 Audi A6 3.0T Premium Plus","$19,995","102,372 mi."
"1243","2020 Audi R8 5.2 V10 performance","$269,800","13,317 mi."
"1244","2014 Audi A6 3.0 TDI Premium Plus quattro","$19,895","102,400 mi."
"1245","2015 Audi A6 3.0T Prestige","$20,985","79,823 mi."
"1246","2014 Audi Q7 3.0T S line Prestige","$16,995","114,951 mi."
"1247","2022 Audi RS 5 2.9T","$82,998","8,427 mi."
"1248","2016 Audi A5 2.0T Premium Plus","$25,590","58,082 mi."
"1249","2013 Audi A6 2.0T Premium Plus","$20,590","67,916 mi."
"1250","2017 Audi A4 2.0T Prestige","$28,590","65,044 mi."
"1251","2017 Audi A4 2.0T ultra Premium","$22,990","71,165 mi."
"1252","2016 Audi A6 3.0T Prestige","$26,590","77,912 mi."
"1253","2019 Audi A5 2.0T Premium","$31,000","27,656 mi."
"1254","2015 Audi A6 2.0T Premium Plus","$25,950","60,337 mi."
"1255","2019 Audi Q5 2.0T Prestige","$42,772","27,866 mi."
"1256","2019 Audi SQ5 3.0T Premium","$47,944","10,336 mi."
"1257","2017 Audi Q3 2.0T Prestige","$29,950","40,661 mi."
"1258","2020 Audi Q3 45 Premium","$35,722","10,692 mi."
"1259","2016 Audi A6 2.0T Premium quattro","$17,995","103,003 mi."
"1260","2015 Audi A3 1.8T Premium","$18,250","64,536 mi."
"1261","2017 Audi Q3 2.0T Prestige","$23,495","79,775 mi."
"1262","2017 Audi A4 2.0T Premium","$21,995","68,661 mi."
"1263","2014 Audi Q7 3.0T Premium Plus","$21,995","59,452 mi."
"1264","2019 Audi A3 2.0T Titanium Premium","$31,980","26,638 mi."
"1265","2020 Audi Q3 45 Premium","$37,980","5,275 mi."
"1266","2021 Audi Q5 45 Premium","$45,980","13,571 mi."
"1267","2021 Audi Q5 45 Premium","$47,980","19,443 mi."
"1268","2019 Audi A3 2.0T Premium","$25,686","61,048 mi."
"1269","2021 Audi Q5 45 Premium","$45,980","18,976 mi."
"1270","2017 Audi Q5 2.0T Premium Plus","$20,160","98,934 mi."
"1271","2021 Audi Q5 45 Premium","$44,862","15,825 mi."
"1272","2019 Audi Q5 2.0T Prestige","$35,990","59,550 mi."
"1273","2018 Audi A5 2.0T Premium Plus","$30,977","68,544 mi."
"1274","2015 Audi Q7 3.0 TDI Premium Plus","$29,999","69,310 mi."
"1275","2009 Audi Q7 4.2 Prestige","$15,990","73,572 mi."
"1276","2017 Audi A4 2.0T Premium","$23,977","55,929 mi."
"1277","2018 Audi Q5 2.0T Premium Plus","$30,977","52,281 mi."
"1278","2021 Audi Q5 45 Premium","$49,803","11,843 mi."
"1279","2015 Audi Q5 2.0T Premium","$20,450","90,035 mi."
"1280","2015 Audi A4 2.0T Premium","$22,590","35,974 mi."
"1281","2021 Audi Q5 45 Premium","$36,868","68,087 mi."
"1282","2014 Audi S7 4.0T Prestige quattro","$33,950","72,000 mi."
"1283","2016 Audi A5 2.0T Premium Plus","$28,990","26,019 mi."
"1284","2018 Audi A3 2.0T Premium","$25,875","48,837 mi."
"1285","2019 Audi e-tron Premium Plus","$53,983","19,984 mi."
"1286","2020 Audi A3 2.0T S line Premium Plus","$36,355","5,330 mi."
"1287","2018 Audi Q7 3.0T Prestige","$35,990","60,126 mi."
"1288","2015 Audi A3 1.8T Premium","$11,950","112,315 mi."
"1289","2016 Audi Q5 2.0T Premium","$18,900","95,842 mi."
"1290","2018 Audi A4 2.0T Premium","$29,594","62,345 mi."
"1291","2019 Audi A3 2.0T Premium","$25,500","83,252 mi."
"1292","2019 Audi Q8 3.0T Premium Plus","$58,960","28,349 mi."
"1293","2019 Audi Q7 55 Premium Plus","$39,775","70,631 mi."
"1294","2015 Audi Q7 3.0T Premium Plus","$19,415","105,254 mi."
"1295","2020 Audi Q5 45 Premium Plus","$32,989","61,859 mi."
"1296","2019 Audi Q7 45 Premium Plus","$41,888","50,858 mi."
"1297","2019 Audi Q7 45 Premium Plus","$35,000","62,752 mi."
"1298","2019 Audi Q7 55 Premium Plus","$43,855","72,282 mi."
"1299","2014 Audi Q5 2.0T Premium Plus","$12,995","118,476 mi."
"1300","2018 Audi A4 2.0T Premium","$29,996","41,018 mi."
"1301","2015 Audi Q7 3.0 TDI Premium Plus","$15,506","169,044 mi."
"1302","2019 Audi A5 2.0T Premium","$33,991","39,665 mi."
"1303","2018 Audi Q7 3.0T Prestige","$26,988","97,161 mi."
"1304","2019 Audi Q5 2.0T Premium Plus","$35,712","41,109 mi."
"1305","2018 Audi Q7 3.0T Premium Plus","$28,999","91,488 mi."
"1306","2013 Audi A5 2.0T Premium Plus","$20,990","53,425 mi."
"1307","2018 Audi Q5 2.0T Premium","$33,962","25,937 mi."
"1308","2017 Audi Q7 3.0T Prestige","$30,500","71,843 mi."
"1309","2012 Audi A6 2.0T Premium","$18,990","65,044 mi."
"1310","2021 Audi Q5 45 Premium","$44,499","11,011 mi."
"1311","2015 Audi A3 2.0 TDI Premium","$12,995","130,575 mi."
"1312","2018 Audi S6 4.0T Premium Plus","$45,998","58,311 mi."
"1313","2022 Audi A3 40 Premium","$37,700","4,609 mi."
"1314","2019 Audi Q5 2.0T Premium Plus","$37,990","42,923 mi."
"1315","2019 Audi A4 2.0T Premium Plus","$29,998","49,221 mi."
"1316","2022 Audi A3 40 Premium","$36,190","12,165 mi."
"1317","2010 Audi Q7 3.6 Premium Plus","$7,949","160,815 mi."
"1318","2015 Audi A4 Premium Plus","$17,999","85,940 mi."
"1319","2017 Audi A4 2.0T Premium","$25,999","74,000 mi."
"1320","2019 Audi Q7 45 Premium Plus","$32,900","72,174 mi."
"1321","2017 Audi A4 2.0T Premium","$22,990","67,572 mi."
"1322","2017 Audi A6 2.0T Premium quattro","$26,590","62,255 mi."
"1323","2017 Audi A3 e-tron 1.4T Premium","$24,990","73,609 mi."
"1324","2013 Audi Q5 2.0T Premium Plus","$20,590","69,077 mi."
"1325","2019 Audi Q5 2.0T Premium Plus","$35,991","43,763 mi."
"1326","2019 Audi A4 2.0T Premium Plus","$37,791","11,834 mi."
"1327","2022 Audi A4 40 Premium Plus","$44,791","7,007 mi."
"1328","2019 Audi A4 2.0T Prestige","$41,991","16,684 mi."
"1329","2018 Audi A5 2.0T Premium Plus","$45,795","3,586 mi."
"1330","2019 Audi A4 2.0T Premium Plus","$26,995","60,294 mi."
"1331","2016 Audi A3 2.0T Premium Plus","$17,595","100,274 mi."
"1332","2015 Audi Q7 3.0T Premium Plus","$22,888","111,981 mi."
"1333","2018 Audi A5 2.0T Premium Plus","$34,499","53,466 mi."
"1334","2019 Audi SQ5 3.0T Premium","$47,750","30,258 mi."
"1335","2019 Audi A4 2.0T Premium","$30,397","29,644 mi."
"1336","2022 Audi A4 40 Prestige","$47,777","9,673 mi."
"1337","2021 Audi Q5 45 Premium","$41,518","39,305 mi."
"1338","2017 Audi Q3 2.0T Premium","$20,616","84,486 mi."
"1339","2015 Audi A3 2.0T Premium","$20,998","74,870 mi."
"1340","2018 Audi A3 2.0T Premium","$27,995","69,757 mi."
"1341","2017 Audi A4 2.0T Premium","$19,995","76,855 mi."
"1342","2017 Audi A4 2.0T Premium","$23,589","57,116 mi."
"1343","2014 Audi A5 2.0T Premium Plus","$19,990","78,301 mi."
"1344","2015 Audi A3 2.0T Premium","$19,985","60,371 mi."
"1345","2016 Audi A3 1.8T Premium","$22,895","83,446 mi."
"1346","2019 Audi A4 2.0T Premium Plus","$24,945","68,484 mi."
"1347","2019 Audi Q5 2.0T Premium Plus","$34,490","18,418 mi."
"1348","2018 Audi Q5 2.0T Tech Premium","$28,700","45,838 mi."
"1349","2012 Audi A4 2.0T Premium Plus quattro","$10,995","116,780 mi."
"1350","2012 Audi A6 3.0T Prestige quattro","$18,995","72,096 mi."
"1351","2015 Audi A3 2.0T Prestige","$23,995","80,899 mi."
"1352","2021 Audi A4 40 Premium Plus","$38,993","17,166 mi."
"1353","2021 Audi A4 45 S line quattro Premium","$41,993","4,324 mi."
"1354","2022 Audi Q7 55 Premium","$72,333","10,538 mi."
"1355","2013 Audi A5 2.0T Premium Plus","$13,994","91,617 mi."
"1356","2005 Audi A4 2.0T","$9,500","73,000 mi."
"1357","2015 Audi A3 2.0T Premium","$18,495","76,043 mi."
"1358","2013 Audi A5 2.0T Premium","$19,985","55,505 mi."
"1359","2015 Audi A4 2.0T Premium Plus","$17,395","105,801 mi."
"1360","2017 Audi A3 2.0T Premium","$24,555","19,776 mi."
"1361","2010 Audi A4 2.0T Premium  Plus","$10,999","122,076 mi."
"1362","2019 Audi Q5 2.0T Premium","$33,895","29,923 mi."
"1363","2012 Audi A7 3.0T quattro Premium","$23,500","97,321 mi."
"1364","2016 Audi A3 2.0T Premium Plus","$17,694","98,077 mi."
"1365","2021 Audi Q5 45 Premium","$46,980","16,419 mi."
"1366","2015 Audi A4 2.0T Premium Plus","$19,901","70,221 mi."
"1367","2018 Audi A4 2.0T Premium Plus","$28,998","54,479 mi."
"1368","2019 Audi A4 2.0T Premium Plus","$37,880","7,030 mi."
"1369","2016 Audi Q5 2.0T Premium Plus","$23,977","42,306 mi."
"1370","2019 Audi Q5 2.0T Premium Plus","$29,500","46,699 mi."
"1371","2019 Audi Q7 55 Prestige","$44,995","33,729 mi."
"1372","2019 Audi Q5 2.0T Premium","$33,993","26,226 mi."
"1373","2017 Audi A4 2.0T Premium Plus","$24,900","66,078 mi."
"1374","2017 Audi A4 2.0T Premium Plus","$25,495","56,118 mi."
"1375","2017 Audi A6 3.0T Premium Plus","$35,990","27,950 mi."
"1376","2016 Audi A4 2.0T Premium Plus","$25,590","27,196 mi."
"1377","2019 Audi RS 5 2.9T","$63,590","28,464 mi."
"1378","2014 Audi A5 2.0T Premium Plus","$22,990","68,275 mi."
"1379","2018 Audi A4 2.0T Premium Plus","$31,987","24,798 mi."
"1380","2021 Audi Q7 55 Premium","$63,987","23,262 mi."
"1381","2017 Audi Q5 2.0T Premium Plus","$26,000","52,001 mi."
"1382","2019 Audi Q7 45 Premium","$32,990","67,606 mi."
"1383","2013 Audi A6 3.0T Premium Plus quattro","$19,750","68,079 mi."
"1384","2014 Audi A6 2.0T Premium Plus","$20,590","70,111 mi."
"1385","2015 Audi A3 2.0T Premium Plus","$19,980","74,460 mi."
"1386","2016 Audi A3 2.0T Premium","$18,500","76,254 mi."
"1387","2015 Audi A4 2.0T Premium","$16,000","90,795 mi."
"1388","2017 Audi A3 e-tron 1.4T Premium","$24,990","58,845 mi."
"1389","2016 Audi Q5 2.0T Premium Plus","$19,500","75,152 mi."
"1390","2019 Audi Q7 55 Premium Plus","$45,000","25,988 mi."
"1391","2019 Audi RS 5 2.9T","$69,653","18,487 mi."
"1392","2019 Audi Q7 55 Premium Plus","$36,000","62,368 mi."
"1393","2014 Audi A4 2.0T Premium","$10,950","109,658 mi."
"1394","2021 Audi e-tron Premium","$64,454","19,716 mi."
"1395","2021 Audi Q3 45 S line Premium","$39,702","17,227 mi."
"1396","2016 Audi A6 3.0T Premium Plus","$22,737","79,954 mi."
"1397","2013 Audi A5 2.0T Premium","$21,990","60,780 mi."
"1398","2014 Audi A5 2.0T Premium Plus","$21,995","82,658 mi."
"1399","2019 Audi A5 2.0T Premium Plus","$43,990","32,733 mi."
"1400","2014 Audi Q5 2.0T Premium Plus","$12,995","110,917 mi."
"1401","2016 Audi Q5 2.0T Premium Plus","$17,995","88,902 mi."
"1402","2018 Audi A5 2.0T Premium Plus","$32,992","41,041 mi."
"1403","2018 Audi Q5 2.0T Premium Plus","$32,100","42,742 mi."
"1404","2017 Audi Q5 2.0T Premium","$27,793","39,627 mi."
"1405","2012 Audi A7 3.0T quattro Premium","$12,293","184,854 mi."
"1406","2015 Audi Q5 3.0 TDI Premium Plus","$25,990","51,000 mi."
"1407","2017 Audi Q5 2.0T Premium","$20,495","100,526 mi."
"1408","2016 Audi Q5 2.0T Premium Plus","$17,499","117,129 mi."
"1409","2016 Audi Q5 2.0T Premium Plus","$19,940","84,224 mi."
"1410","2017 Audi Q3 2.0T Prestige","$25,317","80,505 mi."
"1411","2021 Audi Q5 45 Premium","$42,877","7,248 mi."
"1412","2018 Audi Q5 2.0T Tech Premium","$29,990","56,041 mi."
"1413","2019 Audi Q5 2.0T Premium Plus","$38,500","14,408 mi."
"1414","2016 Audi Q3 2.0T Prestige","$23,995","56,607 mi."
"1415","2018 Audi Q5 2.0T Premium Plus","$28,777","60,630 mi."
"1416","2018 Audi Q5 2.0T Premium","$30,740","50,137 mi."
"1417","2016 Audi Q5 2.0T Premium Plus","$21,792","72,832 mi."
"1418","2018 Audi Q5 2.0T Premium Plus","$29,995","95,214 mi."
"1419","2015 Audi Q5 2.0T Premium","$17,995","105,157 mi."
"1420","2016 Audi Q5 2.0T Premium Plus","$18,600","102,706 mi."
"1421","2016 Audi Q5 2.0T Premium","$17,500","97,829 mi."
"1422","2015 Audi Q5 2.0T Premium Plus","$18,998","66,550 mi."
"1423","2015 Audi Q5 3.0T Premium Plus","$17,400","103,190 mi."
"1424","2021 Audi Q3 45 S line Premium","$34,500","39,156 mi."
"1425","2019 Audi Q5 2.0T Prestige","$41,491","33,703 mi."
"1426","2016 Audi Q5 2.0T Premium Plus","$20,268","72,319 mi."
"1427","2021 Audi Q5 45 Premium","$45,991","23,665 mi."
"1428","2020 Audi Q3 2.0T Premium Plus","$39,724","9,140 mi."
"1429","2020 Audi Q3 2.0T Premium Plus","$40,991","13,618 mi."
"1430","2017 Audi Q3 2.0T Premium Plus","$20,632","72,872 mi."
"1431","2019 Audi Q5 2.0T Prestige","$42,991","42,990 mi."
"1432","2019 Audi Q5 2.0T Premium Plus","$33,170","51,917 mi."
"1433","2016 Audi Q5 2.0T Premium","$21,857","70,577 mi."
"1434","2014 Audi Q5 2.0T Premium Plus","$15,990","101,916 mi."
"1435","2020 Audi Q3 45 S line Premium","$36,998","27,273 mi."
"1436","2016 Audi Q3 2.0T Premium Plus","$20,985","86,471 mi."
"1437","2016 Audi Q3 2.0T Prestige","$24,477","60,817 mi."
"1438","2021 Audi Q5 45 Premium","$42,530","22,507 mi."
"1439","2014 Audi Q5 2.0T Premium Plus","$18,847","73,131 mi."
"1440","2013 Audi Q5 2.0T Premium Plus","$15,500","98,532 mi."
"1441","2019 Audi Q5 2.0T Premium Plus","$32,000","60,151 mi."
"1442","2015 Audi A3 2.0T Premium","$9,650","164,196 mi."
"1443","2018 Audi Q7 3.0T Premium","$27,893","83,100 mi."
"1444","2015 Audi Q5 2.0T Premium Plus","$18,983","81,508 mi."
"1445","2015 Audi Q3 2.0T Premium Plus","$15,895","109,614 mi."
"1446","2013 Audi Q5 2.0T Premium Plus","$17,985","88,431 mi."
"1447","2021 Audi Q3 40 Premium","$39,995","3,690 mi."
"1448","2018 Audi A5 2.0T Premium","$29,590","76,003 mi."
"1449","2017 Audi A7 3.0T Premium Plus","$36,488","40,944 mi."
"1450","2018 Audi RS 5 2.9T","$54,590","51,366 mi."
"1451","2019 Audi Q5 2.0T Premium Plus","$29,270","62,091 mi."
"1452","2020 Audi Q3 45 S line Premium","$35,884","25,279 mi."
"1453","2018 Audi Q5 2.0T Tech Premium","$32,955","29,890 mi."
"1454","2016 Audi Q5 2.0T Premium Plus","$27,955","29,720 mi."
"1455","2021 Audi Q5 45 Premium","$40,855","37,440 mi."
"1456","2018 Audi Q5 2.0T Premium Plus","$21,790","99,178 mi."
"1457","2020 Audi Q5 45 Premium Plus","$32,550","75,146 mi."
"1458","2020 Audi Q5 45 Premium Plus","$34,000","60,652 mi."
"1459","2015 Audi Q5 2.0T Premium","$20,500","56,736 mi."
"1460","2019 Audi Q5 2.0T Premium Plus","$33,758","64,258 mi."
"1461","2018 Audi Q5 2.0T Premium Plus","$36,980","18,783 mi."
"1462","2019 Audi Q5 2.0T Premium Plus","$38,880","32,967 mi."
"1463","2017 Audi Q3 2.0T Premium Plus","$19,575","90,412 mi."
"1464","2021 Audi Q3 45 S line Premium","$36,990","28,653 mi."
"1465","2016 Audi Q3 2.0T Premium Plus","$19,384","71,639 mi."
"1466","2021 Audi Q3 45 S line Premium","$36,999","13,134 mi."
"1467","2017 Audi Q3 2.0T Prestige","$29,995","21,583 mi."
"1468","2021 Audi Q3 45 S line Premium","$38,980","19,910 mi."
"1469","2021 Audi Q3 45 S line Premium","$37,880","16,182 mi."
"1470","2018 Audi Q5 2.0T Premium Plus","$34,980","32,669 mi."
"1471","2018 Audi Q5 2.0T Premium Plus","$29,896","69,236 mi."
"1472","2019 Audi A6 3.0T Premium Plus","$43,898","23,424 mi."
"1473","2019 Audi Q5 2.0T Premium Plus","$34,990","28,176 mi."
"1474","2020 Audi Q3 2.0T Premium Plus","$38,990","16,423 mi."
"1475","2019 Audi Q5 2.0T Premium Plus","$35,872","23,431 mi."
"1476","2012 Audi Q5 3.2 Premium Plus","$19,590","78,007 mi."
"1477","2015 Audi Q5 2.0T Premium Plus","$20,000","71,874 mi."
"1478","2020 Audi A4 45 Premium","$36,510","9,902 mi."
"1479","2016 Audi Q5 2.0T Premium Plus","$18,888","74,295 mi."
"1480","2014 Audi TT 2.0T Premium Plus quattro","$27,990","32,820 mi."
"1481","2012 Audi A6 3.0T Premium quattro","$22,990","63,332 mi."
"1482","2014 Audi A5 2.0T Prestige quattro","$26,990","48,571 mi."
"1483","2021 Audi Q5 45 Premium","$45,740","12,642 mi."
"1484","2020 Audi Q5 45 Titanium Premium","$37,987","30,199 mi."
"1485","2018 Audi Q5 2.0T Premium Plus","$34,995","33,188 mi."
"1486","2018 Audi Q3 2.0T Premium Plus","$26,987","56,060 mi."
"1487","2021 Audi Q3 45 S line Premium","$39,245","14,630 mi."
"1488","2021 Audi Q3 45 S line Premium","$38,945","15,701 mi."
"1489","2014 Audi Q5 2.0T Premium Plus","$19,980","85,252 mi."
"1490","2017 Audi Q3 2.0T Prestige","$26,749","72,001 mi."
"1491","2018 Audi Q3 2.0T Premium Plus","$30,210","55,606 mi."
"1492","2018 Audi Q5 2.0T Premium Plus","$28,910","75,888 mi."
"1493","2020 Audi Q5 45 Premium","$28,880","61,842 mi."
"1494","2015 Audi A6 2.0T Premium Plus","$19,990","84,157 mi."
"1495","2014 Audi A5 2.0T Premium Plus","$24,590","61,252 mi."
"1496","2018 Audi A3 2.0T Premium","$44,950","4,321 mi."
"1497","2019 Audi Q5 45 PROGRESSIV","$42,000","31,722 mi."
"1498","2016 Audi Q5 PRESTIGE","$28,000","54,935 mi."
"1499","2022 Audi A4 40 Premium","$40,884","6,424 mi."
"1500","2016 Audi A6 2.0T Premium quattro","$26,998","58,480 mi."
"1501","2016 Audi Q5 2.0T Premium","$27,590","35,687 mi."
"1502","2015 Audi Q7 3.0T S line Prestige","$19,995","90,470 mi."
"1503","2015 Audi Q7 3.0T Premium Plus","$20,900","95,713 mi."
"1504","2018 Audi Q7 3.0T Premium Plus","$32,395","86,897 mi."
"1505","2014 Audi A6 2.0T Premium Plus quattro","$14,495","99,152 mi."
"1506","2014 Audi Q5 3.0 TDI Prestige quattro","$25,990","68,134 mi."
"1507","2010 Audi Q5 3.2 Premium Plus","$11,990","114,213 mi."
"1508","2016 Audi RS 7 4.0T Prestige","$56,990","69,650 mi."
"1509","2005 Audi A8 quattro","$8,799","107,271 mi."
"1510","2013 Audi TT 2.0T Premium Plus quattro","$23,590","69,908 mi."
"1511","2016 Audi A6 3.0T Premium Plus","$16,995","133,620 mi."
"1512","2013 Audi A5 2.0T Prestige","$17,995","81,875 mi."
"1513","2019 Audi Q5 2.0T Premium Plus","$36,891","38,390 mi."
"1514","2021 Audi A4 45 S line quattro Premium","$38,769","16,179 mi."
"1515","2017 Audi Q7 3.0T Prestige","$29,900","91,340 mi."
"1516","2019 Audi Q5 2.0T Premium","$30,537","43,509 mi."
"1517","2019 Audi Q5 2.0T Premium Plus","$39,930","15,089 mi."
"1518","2018 Audi Q5 2.0T Tech Premium","$34,397","31,531 mi."
"1519","2014 Audi Q5 2.0T Premium Plus","$19,987","60,504 mi."
"1520","2016 Audi Q5 2.0T Premium Plus","$25,000","45,155 mi."
"1521","2022 Audi Q5 45 S line quattro Premium","$48,614","9,572 mi."
"1522","2019 Audi Q7 55 Prestige","$44,998","53,675 mi."
"1523","2019 Audi S4 3.0T Premium Plus","$38,500","34,801 mi."
"1524","2018 Audi Q5 2.0T Premium Plus","$29,855","48,013 mi."
"1525","2001 Audi A8 4.2 quattro","$8,650","181,245 mi."
"1526","2015 Audi A3 1.8T Premium","$8,950","197,473 mi."
"1527","2015 Audi Q5 2.0T Premium","$19,995","81,954 mi."
"1528","2021 Audi Q5 45 Premium","$44,786","16,489 mi."
"1529","2020 Audi Q5 45 Prestige","$46,899","23,341 mi."
"1530","2018 Audi Q5 2.0T Premium Plus","$26,903","89,694 mi."
"1531","2019 Audi Q5 2.0T Premium Plus","$37,965","38,197 mi."
"1532","2021 Audi Q5 45 Premium","$44,785","15,733 mi."
"1533","2015 Audi Q5 3.0T Premium Plus","$18,980","95,166 mi."
"1534","2019 Audi A3 2.0T Premium","$29,980","25,700 mi."
"1535","2017 Audi Q5 3.0T Premium Plus","$24,999","100,529 mi."
"1536","2019 Audi Q5 Premium 45 TFSI quattro","$34,950","23,604 mi."
"1537","2011 Audi A3 2.0 TDI Premium","$10,895","109,517 mi."
"1538","2018 Audi Q5 2.0T Prestige","$34,993","31,290 mi."
"1539","2010 Audi Q5 Premium Plus","$8,999","165,763 mi."
"1540","2016 Audi Q5 3.0T Premium Plus","$20,455","91,184 mi."
"1541","2018 Audi Q5 2.0T Premium Plus","$26,950","72,936 mi."
"1542","2016 Audi Q5 3.0T Premium Plus","$21,998","84,848 mi."
"1543","2019 Audi Q5 2.0T Premium Plus","$35,990","22,043 mi."
"1544","2021 Audi Q5 45 Premium","$44,993","11,540 mi."
"1545","2022 Audi Q5 45 S line quattro Premium","$47,884","1,152 mi."
"1546","2019 Audi Q5 2.0T Premium Plus","$37,993","22,946 mi."
"1547","2022 Audi Q5 45 S line quattro Premium","$51,884","3,851 mi."
"1548","2019 Audi Q5 2.0T Prestige","$39,739","37,182 mi."
"1549","2016 Audi Q5 3.0T Premium Plus","$20,695","97,883 mi."
"1550","2017 Audi Q5 2.0T Premium Plus","$22,995","77,680 mi."
"1551","2018 Audi Q5 2.0T Premium Plus","$22,495","95,228 mi."
"1552","2018 Audi Q5 Premium Plus/Tech Premium Plus","$26,495","85,747 mi."
"1553","2018 Audi Q5 2.0T Premium Plus","$32,985","34,373 mi."
"1554","2017 Audi Q5 2.0T Premium Plus","$24,888","71,097 mi."
"1555","2018 Audi Q5 2.0T Premium Plus","$36,595","17,910 mi."
"1556","2012 Audi Q5 2.0T Premium","$18,595","42,480 mi."
"1557","2018 Audi Q5 2.0T Premium Plus","$35,595","21,245 mi."
"1558","2018 Audi Q5 2.0T Premium Plus","$25,481","67,215 mi."
"1559","2017 Audi Q5 2.0T Premium","$19,980","86,675 mi."
"1560","2016 Audi Q5 2.0T Premium Plus","$26,999","40,763 mi."
"1561","2018 Audi Q5 2.0T Tech Premium","$36,403","7,079 mi."
"1562","2020 Audi Q5 45 Premium Plus","$32,864","69,016 mi."
"1563","2021 Audi Q5 45 Premium","$37,149","40,751 mi."
"1564","2019 Audi Q5 2.0T Premium","$35,577","16,208 mi."
"1565","2018 Audi Q5 2.0T Tech Premium","$31,471","30,930 mi."
"1566","2022 Audi Q5 45 S line quattro Premium","$49,980","16,615 mi."
"1567","2018 Audi Q5 2.0T Prestige","$38,880","36,939 mi."
"1568","2019 Audi Q5 2.0T Premium Plus","$39,980","38,555 mi."
"1569","2019 Audi Q5 2.0T Premium Plus","$38,680","23,405 mi."
"1570","2021 Audi Q3 45 S line Premium","$40,880","15,854 mi."
"1571","2019 Audi Q5 2.0T Premium Plus","$38,560","29,661 mi."
"1572","2019 Audi Q5 2.0T Premium Plus","$38,880","27,082 mi."
"1573","2019 Audi Q5 2.0T Premium Plus","$39,980","31,193 mi."
"1574","2022 Audi Q5 45 S line Premium Plus","$51,895","869 mi."
"1575","2019 Audi Q5 Prestige","$37,985","56,449 mi."
"1576","2018 Audi Q5 2.0T Premium","$28,395","47,941 mi."
"1577","2018 Audi Q5 2.0T Tech Premium","$33,998","19,680 mi."
"1578","2016 Audi Q5 2.0T Premium Plus","$16,995","118,202 mi."
"1579","2019 Audi Q5 Premium","$37,991","24,384 mi."
"1580","2019 Audi Q5 2.0T Premium Plus","$36,500","21,900 mi."
"1581","2014 Audi Q5 2.0T Premium","$16,924","72,154 mi."
"1582","2014 Audi TT 2.0T","$38,000","60,209 mi."
"1583","2021 Audi Q5 45 Premium","$38,983","39,967 mi."
"1584","2016 Audi Q5 3.0T Premium Plus","$25,495","54,130 mi."
"1585","2016 Audi Q5 2.0T Premium Plus","$19,599","78,479 mi."
"1586","2011 Audi A5 2.0T Premium","$20,990","49,279 mi."
"1587","2018 Audi Q5 2.0T Premium Plus","$30,977","60,785 mi."
"1588","2015 Audi Q5 3.0T Prestige","$19,999","92,665 mi."
"1589","2016 Audi A5 2.0T Premium","$31,990","26,960 mi."
